Date,Product,Location,Quantity,Revenue
2023-03-28,Cappuccino,Uptown,4,16.0
2023-03-28,Americano,Downtown,1,3.5
2023-03-28,Espresso,Uptown,5,15.0
2023-03-28,Espresso,Downtown,1,3.0
2023-03-28,Latte,Uptown,3,13.5
2023-03-28,Americano,Suburb,1,3.5
2023-03-28,Mocha,Uptown,2,10.0
2023-03-28,Americano,Suburb,5,17.5
2023-03-28,Americano,Downtown,3,10.5
2023-03-28,Espresso,Uptown,5,15.0
2023-03-28,Cappuccino,Suburb,4,16.0
2023-03-28,Americano,Suburb,2,7.0
2023-03-28,Latte,Uptown,5,22.5
2023-03-28,Americano,Downtown,3,10.5
2023-03-28,Mocha,Downtown,2,10.0
2023-03-28,Mocha,Uptown,1,5.0
2023-03-28,Latte,Downtown,4,18.0
2023-03-28,Cappuccino,Uptown,2,8.0
2023-03-28,Mocha,Downtown,3,15.0
2023-03-28,Americano,Uptown,5,17.5
2023-03-28,Americano,Suburb,4,14.0
2023-03-28,Espresso,Suburb,4,12.0
2023-03-28,Mocha,Uptown,4,20.0
2023-03-28,Mocha,Downtown,2,10.0
2023-03-28,Americano,Downtown,4,14.0
2023-03-28,Mocha,Downtown,5,25.0
2023-03-28,Americano,Downtown,2,7.0
2023-03-28,Mocha,Uptown,1,5.0
2023-03-28,Cappuccino,Suburb,3,12.0
2023-03-28,Latte,Suburb,4,18.0
2023-03-28,Latte,Downtown,3,13.5
2023-03-28,Americano,Uptown,1,3.5
2023-03-28,Americano,Downtown,1,3.5
2023-03-28,Espresso,Uptown,3,9.0
2023-03-29,Espresso,Uptown,1,3.0
2023-03-29,Cappuccino,Downtown,5,20.0
2023-03-29,Mocha,Downtown,3,15.0
2023-03-29,Espresso,Downtown,2,6.0
2023-03-29,Mocha,Downtown,1,5.0
2023-03-29,Americano,Uptown,1,3.5
2023-03-29,Latte,Uptown,4,18.0
2023-03-29,Americano,Uptown,5,17.5
2023-03-29,Mocha,Uptown,4,20.0
2023-03-29,Mocha,Suburb,5,25.0
2023-03-29,Cappuccino,Downtown,5,20.0
2023-03-29,Mocha,Uptown,4,20.0
2023-03-29,Cappuccino,Suburb,3,12.0
2023-03-29,Latte,Suburb,5,22.5
2023-03-29,Mocha,Uptown,2,10.0
2023-03-29,Mocha,Uptown,5,25.0
2023-03-29,Latte,Suburb,4,18.0
2023-03-29,Espresso,Suburb,1,3.0
2023-03-29,Cappuccino,Suburb,1,4.0
2023-03-29,Americano,Suburb,3,10.5
2023-03-29,Americano,Suburb,1,3.5
2023-03-29,Americano,Downtown,2,7.0
2023-03-29,Americano,Suburb,5,17.5
2023-03-29,Latte,Suburb,5,22.5
2023-03-29,Cappuccino,Uptown,5,20.0
2023-03-29,Latte,Downtown,5,22.5
2023-03-29,Cappuccino,Downtown,3,12.0
2023-03-29,Cappuccino,Downtown,5,20.0
2023-03-29,Mocha,Downtown,5,25.0
2023-03-30,Espresso,Uptown,5,15.0
2023-03-30,Latte,Uptown,1,4.5
2023-03-30,Espresso,Uptown,2,6.0
2023-03-30,Mocha,Downtown,5,25.0
2023-03-30,Espresso,Uptown,3,9.0
2023-03-30,Latte,Downtown,1,4.5
2023-03-30,Americano,Downtown,3,10.5
2023-03-30,Cappuccino,Downtown,3,12.0
2023-03-30,Latte,Downtown,3,13.5
2023-03-30,Mocha,Suburb,2,10.0
2023-03-30,Latte,Suburb,3,13.5
2023-03-30,Cappuccino,Downtown,1,4.0
2023-03-30,Espresso,Uptown,1,3.0
2023-03-30,Espresso,Downtown,4,12.0
2023-03-30,Espresso,Uptown,4,12.0
2023-03-30,Latte,Downtown,2,9.0
2023-03-30,Cappuccino,Suburb,5,20.0
2023-03-30,Cappuccino,Uptown,5,20.0
2023-03-30,Americano,Uptown,1,3.5
2023-03-30,Espresso,Downtown,3,9.0
2023-03-30,Mocha,Suburb,4,20.0
2023-03-30,Latte,Uptown,1,4.5
2023-03-30,Mocha,Suburb,2,10.0
2023-03-30,Latte,Uptown,5,22.5
2023-03-30,Americano,Suburb,1,3.5
2023-03-30,Cappuccino,Suburb,2,8.0
2023-03-30,Espresso,Suburb,4,12.0
2023-03-30,Mocha,Downtown,5,25.0
2023-03-30,Cappuccino,Downtown,3,12.0
2023-03-30,Americano,Downtown,2,7.0
2023-03-30,Americano,Uptown,5,17.5
2023-03-30,Mocha,Downtown,1,5.0
2023-03-30,Mocha,Suburb,3,15.0
2023-03-30,Cappuccino,Downtown,1,4.0
2023-03-30,Mocha,Uptown,5,25.0
2023-03-30,Espresso,Suburb,4,12.0
2023-03-30,Espresso,Suburb,2,6.0
2023-03-30,Americano,Suburb,3,10.5
2023-03-30,Latte,Downtown,5,22.5
2023-03-31,Latte,Uptown,1,4.5
2023-03-31,Mocha,Suburb,1,5.0
2023-03-31,Cappuccino,Suburb,5,20.0
2023-03-31,Espresso,Uptown,2,6.0
2023-03-31,Americano,Suburb,3,10.5
2023-03-31,Espresso,Suburb,3,9.0
2023-03-31,Mocha,Uptown,2,10.0
2023-03-31,Espresso,Uptown,2,6.0
2023-03-31,Mocha,Suburb,3,15.0
2023-03-31,Latte,Suburb,2,9.0
2023-03-31,Latte,Suburb,4,18.0
2023-03-31,Latte,Downtown,2,9.0
2023-03-31,Mocha,Suburb,4,20.0
2023-03-31,Mocha,Suburb,1,5.0
2023-03-31,Latte,Suburb,1,4.5
2023-03-31,Mocha,Suburb,1,5.0
2023-03-31,Espresso,Uptown,5,15.0
2023-03-31,Espresso,Uptown,2,6.0
2023-03-31,Latte,Downtown,4,18.0
2023-03-31,Espresso,Downtown,4,12.0
2023-03-31,Latte,Downtown,1,4.5
2023-03-31,Espresso,Suburb,3,9.0
2023-03-31,Cappuccino,Downtown,5,20.0
2023-03-31,Espresso,Suburb,2,6.0
2023-03-31,Cappuccino,Uptown,3,12.0
2023-03-31,Latte,Uptown,4,18.0
2023-03-31,Americano,Downtown,1,3.5
2023-03-31,Cappuccino,Suburb,4,16.0
2023-03-31,Latte,Uptown,5,22.5
2023-03-31,Americano,Uptown,2,7.0
2023-03-31,Americano,Downtown,5,17.5
2023-03-31,Americano,Suburb,2,7.0
2023-03-31,Latte,Suburb,2,9.0
2023-03-31,Latte,Downtown,3,13.5
2023-03-31,Americano,Downtown,5,17.5
2023-03-31,Espresso,Downtown,1,3.0
2023-03-31,Americano,Suburb,3,10.5
2023-03-31,Americano,Uptown,1,3.5
